"time"	"Av"	"Aa"	"Ai"	"Aw"	"Rv"	"Rm"	"Rw"	"x"	"nv"	"yv"	"na"	"ya"	"ni"	"yi"
"546"	545	0.0247034816145919	89.8954003473146	8.11959623297126	1.96029993809966	-1.02820100597724e-14	5.83244587929132	4.16755412070869	3.79989848916486e-195	33063.8214593559	2.39549986771571e-196	33063.821459665	5.68174347376209	3306.3821458499	0.568174347356171
"547"	546	0.0247034978473161	89.8953520367357	8.11964452764201	1.96029993777512	-9.73563456792258e-15	5.82661634866313	4.17338365133687	2.39601074449679e-195	33063.79973304	1.51051574711065e-196	33063.7997333491	5.68174354839813	3306.3799732183	0.568174354819775
"548"	547	0.0247035140638339	89.8953037744432	8.11969277404223	1.9602999374509	-9.03056973630964e-15	5.82079264465178	4.17920735534822	-1.17720882185585e-195	33063.7780284437	-7.42136519361899e-197	33063.7780287528	5.68174362295966	3306.37780275867	0.568174362275928
"549"	548	0.0247035302641613	89.8952555603889	8.11974097222016	1.960299937127	-7.85473776416504e-15	5.81497476143356	4.18502523856644	-2.18009366707975e-197	33063.7563455453	-1.37471779339542e-198	33063.7563458544	5.68174369744671	3306.37563446883	0.568174369724634
"550"	549	0.0247035464483146	89.8952073945244	8.119789122224	1.96029993680342	-7.63167777680005e-15	5.80916269319058	4.19083730680942	1.71621397992939e-196	33063.7346843231	1.08194517598279e-197	33063.7346846323	5.68174377185939	3306.37346834662	0.568174377165901
"551"	550	0.0247035626163098	89.8951592768018	8.11983722410191	1.96029993648016	-7.6824823684813e-15	5.80335643411079	4.19664356588921	-4.29537357849551e-197	33063.7130447555	-2.70786026198646e-198	33063.7130450646	5.68174384619775	3306.37130438986	0.568174384599737
"552"	551	0.0247035787681631	89.8951112071728	8.11988527790198	1.96029993615721	-7.72742971751127e-15	5.79755597838791	4.20244402161209	-1.26509409184036e-197	33063.6914268207	-7.97563071140464e-199	33063.6914271299	5.68174392046189	3306.36914259638	0.568174392026151
"553"	552	0.0247035949038905	89.8950631855894	8.11993328367227	1.96029993583458	-7.88595402344581e-15	5.79176132022149	4.20823867977851	9.44440750341977e-198	33063.6698304972	5.95395606799889e-199	33063.6698308064	5.68174399465188	3306.36698296403	0.56817439944515
"554"	553	0.0247036110235083	89.8950152120036	8.11998124146078	1.96029993551228	-7.70052302145331e-15	5.78597245381687	4.21402754618313	-7.49253046921103e-199	33063.6482557634	-4.72319018637866e-200	33063.6482560726	5.68174406876777	3306.36482549065	0.568174406856739
"555"	554	0.0247036271270323	89.8949672863674	8.12002915131547	1.96029993519029	-6.93081721086616e-15	5.78018937338519	4.21981062661481	-1.12583063742479e-198	33063.6267025976	-7.09762458854307e-200	33063.6267029068	5.68174414280965	3306.36267017407	0.568174414260927
"556"	555	0.0247036432144787	89.8949194086328	8.12007701328425	1.96029993486861	-5.76092421860569e-15	5.77441207314337	4.22558792685663	4.06822908470953e-199	33063.6051709784	2.564722990024e-200	33063.6051712875	5.6817442167776	3306.36051701214	0.568174421657721
"557"	556	0.0247036592858636	89.8948715787521	8.12012482741499	1.96029993454726	-4.84769793335678e-15	5.7686405473141	4.2313594526859	4.95705269928543e-200	33063.583660884	3.12507800297072e-201	33063.5836611932	5.68174429067168	3306.35836600271	0.56817442904713
"558"	557	0.0247036753412029	89.8948237966773	8.12017259375549	1.96029993422622	-4.3177388594082e-15	5.76287479012586	4.23712520987414	-7.05034935072971e-200	33063.5621722932	-4.44471659423278e-201	33063.5621726023	5.68174436449197	3306.35621714362	0.568174436429159
"559"	558	0.0247036913805126	89.8947760623606	8.12022031235353	1.9602999339055	-3.57848234233276e-15	5.75711479581289	4.24288520418711	1.18860530299285e-200	33063.5407051842	7.49321757090162e-202	33063.5407054933	5.68174443823855	3306.35407043273	0.568174443803817
"560"	559	0.0247037074038088	89.8947283757544	8.12026798325682	1.9602999335851	-2.82500939915278e-15	5.75136055861519	4.24863944138481	6.73749416385693e-201	33063.5192595357	4.24749554748406e-202	33063.5192598448	5.68174451191148	3306.35192586788	0.56817445117111
"561"	560	0.0247037234111073	89.894680736811	8.12031560651303	1.96029993326501	-3.01853306423127e-15	5.74561207277853	4.25438792722147	-3.47628875043527e-201	33063.4978353262	-2.1915318992973e-202	33063.4978356353	5.68174458551085	3306.34978344693	0.568174458531047
"562"	561	0.0247037394024242	89.8946331454827	8.12036318216979	1.96029993294525	-3.65501930718439e-15	5.73986933255443	4.26013066744557	-1.74811475835457e-203	33063.4764325342	-1.10252055130577e-204	33063.4764328434	5.68174465903672	3306.34764316773	0.568174465883634
"563"	562	0.0247037553777755	89.8945856017219	8.12041071027467	1.96029993262579	-4.39402757368632e-15	5.73413233220013	4.26586766779987	4.93926303609819e-202	33063.4550511384	3.11383569135208e-203	33063.4550514476	5.68174473248917	3306.34550502815	0.568174473228878
"564"	563	0.0247037713371769	89.8945381054811	8.1204581908752	1.96029993230666	-4.61575174890373e-15	5.72840106597865	4.27159893402135	-1.29820608093557e-202	33063.4336911174	-8.1841334283444e-204	33063.4336914265	5.68174480586827	3306.34336902604	0.568174480566789
"565"	564	0.0247037872806444	89.8944906567128	8.12050562401886	1.96029993198784	-4.58129292896201e-15	5.72267552815871	4.27732447184129	-3.47493909076502e-203	33063.4123524497	-2.19071523343409e-204	33063.4123527588	5.68174487917408	3306.34123515927	0.56817448789737
"566"	565	0.024703803208194	89.8944432553696	8.12055300975308	1.96029993166934	-4.77999060406043e-15	5.71695571301477	4.28304428698523	2.75852580797924e-203	33063.391035114	1.73903757790735e-204	33063.3910354231	5.68174495240671	3306.33910342571	0.568174495220633
"567"	566	0.0247038191198415	89.8943959014039	8.12060034812526	1.96029993135115	-5.09581163227955e-15	5.71124161482702	4.28875838517298	-2.4996998705348e-204	33063.369739089	-1.57580996489647e-205	33063.3697393982	5.68174502556621	3306.33697382321	0.568174502536583
"568"	567	0.0247038350156027	89.8943485947686	8.12064763918272	1.96029993103328	-5.82140265298797e-15	5.70553322788137	4.29446677211863	-3.21391767413535e-204	33063.3484643534	-2.02614271821753e-205	33063.3484646626	5.68174509865264	3306.33484634965	0.568174509845226
"569"	568	0.0247038508954936	89.8943013354162	8.12069488297276	1.96029993071573	-6.85242482784255e-15	5.69983054646941	4.30016945353059	1.21349670127279e-204	33063.3272108859	7.65010801350383e-206	33063.3272111951	5.68174517166609	3306.3327210029	0.568174517146571
"570"	569	0.0247038667595299	89.8942541232995	8.12074207954262	1.96029993039849	-7.7623780823317e-15	5.69413356488848	4.30586643511152	1.27229753169702e-205	33063.3059786653	8.02125132098095e-207	33063.3059789744	5.68174524460664	3306.33059778084	0.568174524440626
"571"	570	0.0247038826077274	89.8942069583714	8.12078922893951	1.96029993008156	-8.5511930698718e-15	5.68844227744159	4.31155772255841	-2.05014071702262e-205	33063.2847676702	-1.2924580209056e-206	33063.2847679794	5.68174531747434	3306.32847668133	0.568174531727396
"572"	571	0.0247038984401019	89.8941598405845	8.12083633121056	1.96029992976495	-9.14979516294132e-15	5.68275667843745	4.31724332156255	3.70661726860085e-206	33063.2635778795	2.33667963635318e-207	33063.2635781887	5.68174539026928	3306.32635770226	0.56817453900689
"573"	572	0.0247039142566693	89.894112769892	8.12088338640288	1.96029992944866	-9.56189010683758e-15	5.67707676219046	4.32292323780954	1.89371624933992e-206	33063.242409272	1.19386071315055e-207	33063.2424095812	5.68174546299152	3306.32424084151	0.568174546279115
"574"	573	0.0247039300574453	89.8940657462465	8.12093039456353	1.96029992913268	-1.03550632676698e-14	5.67140252302071	4.32859747697929	-1.02697213135526e-206	33063.2212618265	-6.47430431583486e-208	33063.2212621356	5.68174553564115	3306.32212609696	0.568174553544077
"575"	574	0.0247039458424456	89.8940187696012	8.12097735573951	1.96029992881701	-1.12192268754614e-14	5.66573395525395	4.33426604474605	8.89641587229782e-209	33063.2001355218	5.60712471100296e-210	33063.2001358309	5.68174560821822	3306.32001346649	0.568174560801784
"576"	575	0.024703961611686	89.893971839909	8.12102426997779	1.96029992850166	-1.21579791345522e-14	5.66007105322162	4.33992894677838	1.42156490483373e-207	33063.1790303367	8.96193191110267e-209	33063.1790306459	5.68174568072283	3306.31790294798	0.568174568052245
"577"	576	0.0247039773651822	89.8939249571231	8.12107113732528	1.96029992818662	-1.28580092482865e-14	5.65441381126082	4.34558618873918	-3.9276480844344e-208	33063.1579462503	-2.47608140414279e-209	33063.1579465594	5.68174575315503	3306.31579453934	0.568174575295465
"578"	577	0.0247039931029498	89.8938781211965	8.12111795782884	1.96029992787189	-1.30181984930196e-14	5.64876222371429	4.35123777628571	-9.49578813549159e-209	33063.1368832413	-5.98640515124722e-210	33063.1368835504	5.68174582551489	3306.31368823844	0.568174582531452
"579"	578	0.0247040088250047	89.8938313320824	8.1211647315353	1.96029992755748	-1.31131745151758e-14	5.64311628493047	4.35688371506953	8.06477851912932e-209	33063.1158412887	5.08423103105363e-210	33063.1158415979	5.6817458978025	3306.31158404318	0.568174589760212
"580"	579	0.0247040245313624	89.893784589734	8.12121145849144	1.96029992724338	-1.30869839900022e-14	5.63747598926339	4.36252401073661	-8.227096055544e-210	33063.0948203715	-5.18649283426609e-211	33063.0948206806	5.68174597001793	3306.30948195146	0.568174596981755
"581"	580	0.0247040402220386	89.8937378941045	8.12125813874397	1.96029992692959	-1.29161126409867e-14	5.63184133107278	4.36815866892722	-9.14682874343746e-210	33063.0738204686	-5.76639893465282e-211	33063.0738207777	5.68174604216123	3306.30738196117	0.568174604196085
"582"	581	0.024704055897049	89.8936912451474	8.12130477233958	1.96029992661612	-1.26486006387292e-14	5.62621230472396	4.37378769527604	3.60646075687536e-210	33063.052841559	2.27359133500555e-211	33063.0528418681	5.68174611423249	3306.30528407021	0.568174611403211
"583"	582	0.0247040715564091	89.8936446428159	8.1213513593249	1.96029992630295	-1.30101121208534e-14	5.62058890458792	4.37941109541207	3.21624037364691e-211	33063.0318836217	2.02765364719117e-212	33063.0318839308	5.6817461862318	3306.30318827648	0.568174618603142
"584"	583	0.0247040872001346	89.8935980870634	8.12139789974652	1.9602999259901	-1.38074480625325e-14	5.61497112504126	4.38502887495874	-5.93722982506113e-211	33063.0109466357	-3.74297430848689e-212	33063.0109469448	5.68174625815919	3306.30109457788	0.568174625795882
"585"	584	0.0247041028282411	89.8935515778434	8.12144439365098	1.96029992567756	-1.43802345052651e-14	5.60935896046618	4.39064103953382	1.13765573667456e-211	33062.9900305801	7.17195704796274e-213	33062.9900308893	5.68174633001476	3306.29900297232	0.568174632981439
"586"	585	0.0247041184407442	89.8935051151093	8.12149084108478	1.96029992536534	-1.40023522335859e-14	5.60375240525054	4.39624759474946	5.31005482218226e-212	33062.969135434	3.34761785814431e-213	33062.9691357432	5.68174640179857	3306.29691345771	0.56817464015982
"587"	586	0.0247041340376594	89.8934586988147	8.12153724209436	1.96029992505342	-1.36898380951166e-14	5.59815145378776	4.40184854621224	-3.0244408804626e-212	33062.9482611765	-1.90667265450438e-213	33062.9482614856	5.6817464735107	3306.29482603196	0.568174647331032
"588"	587	0.0247041496190022	89.8934123289132	8.12158359672611	1.96029992474181	-1.40899839751541e-14	5.59255610047691	4.40744389952309	6.29308978943196e-214	33062.9274077866	3.9665690405654e-215	33062.9274080957	5.68174654515122	3306.29274069297	0.568174654495085
"589"	588	0.0247041651847883	89.8933660053584	8.12162990502641	1.96029992443052	-1.49540531084246e-14	5.58696633972262	4.41303366027738	4.0898445102893e-213	33062.9065752436	2.57834508120643e-214	33062.9065755527	5.6817466167202	3306.29065743867	0.568174661651982
"590"	589	0.024704180735033	89.893319728104	8.12167616704155	1.96029992411953	-1.60137071121922e-14	5.58138216593514	4.41861783406486	-1.18507641434159e-213	33062.8857635265	-7.47090999991722e-215	33062.8857638356	5.6817466882177	3306.28857626696	0.568174668801733
"591"	590	0.024704196269752	89.8932734971037	8.12172238281779	1.96029992380885	-1.66109793079762e-14	5.57580357353029	4.42419642646971	-2.58193855909063e-214	33062.8649726145	-1.6277576974408e-215	33062.8649729236	5.68174675964381	3306.28649717576	0.568174675944344
"592"	591	0.0247042117889606	89.8932273123114	8.12176855240136	1.96029992349849	-1.68135211230514e-14	5.57023055692948	4.42976944307052	2.3614775823961e-214	33062.8442024869	1.48872853669549e-215	33062.844202796	5.68174683099859	3306.284420163	0.568174683079822
"593"	592	0.0247042272926744	89.8931811736806	8.12181467583842	1.96029992318843	-1.69516044920591e-14	5.56466311055969	4.43533688944031	-2.6967680998967e-215	33062.8234531228	-1.70003300363904e-216	33062.8234534319	5.68174690228212	3306.28234522659	0.568174690208174
"594"	593	0.0247042427809089	89.8931350811655	8.1218607531751	1.96029992287868	-1.74781846635078e-14	5.55910122885347	4.44089877114653	-2.59516661609435e-215	33062.8027245015	-1.63608836320425e-216	33062.8027248107	5.68174697349446	3306.28027236447	0.568174697329408
"595"	594	0.0247042582536794	89.8930890347198	8.12190678445747	1.96029992256924	-1.85476769383411e-14	5.55354490624894	4.44645509375106	1.0733061609458e-215	33062.7820166023	6.76644117468665e-217	33062.7820169115	5.68174704463569	3306.27820157454	0.568174704443531
"596"	595	0.0247042737110014	89.8930430342975	8.12195276973156	1.96029992226011	-1.97972478601389e-14	5.54799413718979	4.45200586281021	7.79486042518104e-217	33062.7613294045	4.91408782660999e-218	33062.7613297136	5.68174711570588	3306.27613285476	0.56817471155055
"597"	596	0.0247042891528903	89.8929970798526	8.12199870904336	1.96029992195129	-2.10149722693822e-14	5.54244891612523	4.45755108387477	-1.71850723117284e-216	33062.7406628872	-1.08339044325818e-217	33062.7406631964	5.6817471867051	3306.27406620303	0.568174718650472
"598"	597	0.0247043045793614	89.8929511713392	8.12204460243881	1.96029992164278	-2.17194429157159e-14	5.53690923751005	4.46309076248995	3.5002299189029e-217	33062.72001703	2.20662510959254e-218	33062.7200173391	5.6817472576334	3306.27200161731	0.568174725743302
"599"	598	0.0247043199904303	89.8929053087114	8.12209044996381	1.96029992133457	-2.16556969223928e-14	5.53137509580457	4.46862490419543	1.48107668489352e-217	33062.699391812	9.33709799498421e-219	33062.6993921211	5.68174732849088	3306.26993909551	0.56817473282905
"600"	599	0.0247043353861121	89.8928594919232	8.12213625166419	1.96029992102667	-2.21263682627285e-14	5.52584648547465	4.47415351452535	-8.88863128259701e-218	33062.6787872127	-5.60360134365724e-219	33062.6787875218	5.68174739927761	3306.26787863558	0.568174739907723
"601"	600	0.0247043507664223	89.8928137209289	8.12218200758577	1.96029992071908	-2.30192906607112e-14	5.52032340099167	4.47967659900833	2.95117884777664e-219	33062.6582032114	1.86040021385052e-220	33062.6582035205	5.68174746999364	3306.26582023545	0.568174746979326
"602"	601	0.0247043661313763	89.8927679956827	8.12222771777429	1.96029992041179	-2.37099818462889e-14	5.51480583683256	4.48519416316744	1.17184331070486e-218	33062.6376397876	7.38759769526912e-220	33062.6376400967	5.68174754063905	3306.26376389307	0.568174754043868
"603"	602	0.0247043814809892	89.8927223161389	8.12227338227548	1.96029992010481	-2.33421952557019e-14	5.50929378747974	4.49070621252026	-3.55297566198559e-219	33062.6170969207	-2.23986782845844e-220	33062.6170972298	5.68174761121392	3306.26170960638	0.568174761101354
"604"	603	0.0247043968152765	89.8926766822518	8.12231900113498	1.96029991979814	-2.27877279603603e-14	5.50378724742117	4.49621275257883	-6.9781408949038e-220	33062.5965745901	-4.39925598103858e-221	33062.5965748992	5.68174768171831	3306.25965737332	0.568174768151793
"605"	604	0.0247044121342533	89.8926310939757	8.12236457439842	1.96029991949177	-2.27058487285454e-14	5.4982862111503	4.5017137888497	6.87015454738375e-220	33062.5760727753	4.3311065270311e-221	33062.5760730844	5.68174775215229	3306.25760719184	0.568174775195191
"606"	605	0.0247044274379351	89.8925855512652	8.12241010211138	1.96029991918571	-2.29712167281448e-14	5.4927906731661	4.5072093268339	-8.58176838598037e-221	33062.5555914558	-5.4100231848335e-222	33062.5555917649	5.68174782251593	3306.25555905989	0.568174782231555
"607"	606	0.024704442726337	89.8925400540745	8.12245558431938	1.96029991887995	-2.25570329709939e-14	5.48730062797303	4.51269937202697	-7.37234475105535e-221	33062.5351306111	-4.64773383995995e-222	33062.5351309202	5.6817478928093	3306.25351297542	0.568174789260892
"608"	607	0.0247044579994742	89.8924946023583	8.12250102106791	1.9602999185745	-2.23958061070854e-14	5.48181607008105	4.51818392991895	3.18391476157331e-221	33062.5146902207	2.00720342634177e-222	33062.5146905298	5.68174796303249	3306.25146893638	0.568174796283211
"609"	608	0.0247044732573621	89.8924491960711	8.12254641240239	1.96029991826935	-2.22882034236359e-14	5.4763369940056	4.5236630059944	1.84643785157037e-222	33062.4942702641	1.1641260945558e-223	33062.4942705732	5.68174803318554	3306.24942694072	0.568174803298516
"610"	609	0.0247044885000157	89.8924038351674	8.12259175836823	1.96029991796451	-2.21781555181868e-14	5.47086339426759	4.52913660573241	-4.97834051450245e-222	33062.473870721	-3.13846920830489e-223	33062.4738710301	5.68174810326853	3306.24738698641	0.568174810306816
"611"	610	0.0247045037274504	89.892358519602	8.12263705901077	1.96029991765997	-2.24210615853838e-14	5.46539526539344	4.53460473460656	1.07478968899289e-222	33062.4534915709	6.77560215243947e-224	33062.45349188	5.68174817328154	3306.2453490714	0.568174817308116
"612"	611	0.0247045189396812	89.8923132493295	8.1226823143753	1.96029991735574	-2.20524656882528e-14	5.45993260191501	4.54006739808499	4.12897381277601e-223	33062.4331327934	2.60304709627764e-224	33062.4331331026	5.68174824322464	3306.24331319366	0.568174824302426
"613"	612	0.0247045341367234	89.8922680243046	8.12272752450709	1.96029991705181	-2.15706286090234e-14	5.45447539836963	4.54552460163037	-2.62128753552337e-223	33062.4127943682	-1.65251394189211e-224	33062.4127946774	5.68174831309788	3306.24127935114	0.56817483128975
"614"	613	0.0247045493185921	89.8922228444821	8.12277268945134	1.96029991674818	-2.11479553312595e-14	5.4490236493001	4.5509763506999	1.21137714195446e-224	33062.392476275	7.63600094312541e-226	33062.3924765841	5.68174838290135	3306.23924754181	0.568174838270097
"615"	614	0.0247045644853024	89.8921777098168	8.12281780925323	1.96029991644486	-2.17300734121312e-14	5.44357734925468	4.55642265074531	3.35746330615908e-224	33062.3721784932	2.11665716963518e-225	33062.3721788024	5.68174845263511	3306.23721776364	0.568174845243473
"616"	615	0.0247045796368694	89.8921326202636	8.12286288395786	1.96029991614184	-2.30045451404688e-14	5.43813649278707	4.56186350721293	-1.06917232641486e-224	33062.3519010028	-6.74035299781287e-226	33062.3519013119	5.68174852229923	3306.23519001459	0.568174852209885
"617"	616	0.0247045947733083	89.8920875757775	8.12290791361032	1.96029991583912	-2.34548070085258e-14	5.4327010744564	4.5672989255436	-1.86369375691014e-225	33062.3316437834	-1.17492629168537e-226	33062.3316440925	5.68174859189379	3306.23316429265	0.568174859169341
"618"	617	0.0247046098946342	89.8920425763132	8.12295289825563	1.9602999155367	-2.34899727595021e-14	5.42727108882725	4.57272891117275	2.00291686077217e-225	33062.3114068147	1.26268853331935e-226	33062.3114071238	5.68174866141884	3306.23114059578	0.568174866121846
"619"	618	0.024704625000862	89.891997621826	8.12299783793877	1.96029991523459	-2.38143719278104e-14	5.42184653046965	4.57815346953035	-2.73584153354096e-226	33062.2911900764	-1.72473007404905e-227	33062.2911903855	5.68174873087446	3306.22911892195	0.568174873067408
"620"	619	0.0247046400920069	89.8919527122707	8.1230427327047	1.96029991493277	-2.40053148481046e-14	5.41642739395903	4.58357260604097	-2.08560334379631e-226	33062.2709935484	-1.31481866307192e-227	33062.2709938575	5.68174880026072	3306.22709926915	0.568174880006035
"621"	620	0.024704655168084	89.8919078476025	8.1230875825983	1.96029991463126	-2.41154539644352e-14	5.41101367387625	4.58898632612375	9.43264014993466e-227	33062.2508172104	5.94654977085627e-228	33062.2508175196	5.68174886957769	3306.22508163536	0.568174886937731
"622"	621	0.0247046702291082	89.8918630277766	8.12313238766442	1.96029991433005	-2.40910067547766e-14	5.4056053648076	4.5943946351924	4.0985185758249e-228	33062.2306610423	2.58392758517755e-229	33062.2306613514	5.68174893882544	3306.22306601854	0.568174893862506
"623"	622	0.0247046852750946	89.8918182527481	8.12317714794787	1.96029991402914	-2.39835965826092e-14	5.40020246134477	4.59979753865523	-1.43722833317044e-227	33062.2105250239	-9.06064267492746e-229	33062.210525333	5.68174900800404	3306.2210524167	0.568174900780366
"624"	623	0.0247047003060581	89.8917735224722	8.12322186349341	1.96029991372853	-2.39212686227853e-14	5.39480495808484	4.60519504191516	3.27189161179784e-228	33062.190409135	2.06265935204507e-229	33062.1904094441	5.68174907711354	3306.21904082781	0.568174907691317
"625"	624	0.0247047153220137	89.8917288369042	8.12326653434575	1.96029991342821	-2.39663323756185e-14	5.38941284963033	4.61058715036967	1.14661081485283e-228	33062.1703133555	7.22858501592029e-230	33062.1703136646	5.68174914615403	3306.21703124986	0.568174914595365
"626"	625	0.0247047303229765	89.8916841959994	8.12331116054956	1.9602999131282	-2.35891664445473e-14	5.38402613058911	4.61597386941089	-7.67734876576582e-229	33062.1502376653	-4.83997256443664e-230	33062.1502379744	5.68174921512559	3306.21502368084	0.568174921492521
"627"	626	0.0247047453089613	89.8916395997132	8.12335574214948	1.96029991282849	-2.36018142589251e-14	5.37864479557447	4.62135520442553	4.42809454327986e-230	33062.1301820443	2.79141374839191e-231	33062.1301823534	5.68174928402825	3306.21301811874	0.568174928382787
"628"	627	0.0247047602799832	89.891595048001	8.12340027919008	1.96029991252908	-2.35482638308977e-14	5.37326883920508	4.62673116079492	9.6221595480068e-230	33062.1101464725	6.06606637608376e-231	33062.1101467816	5.68174935286211	3306.21101456156	0.568174935266173
"629"	628	0.024704775236057	89.8915505408183	8.12344477171589	1.96029991222997	-2.36191768960913e-14	5.36789825610497	4.63210174389503	-3.20238564256253e-230	33062.0901309298	-2.018841267998e-231	33062.0901312389	5.68174942162723	3306.20901300729	0.568174942142685
"630"	629	0.0247047901771976	89.8915060781204	8.12348921977142	1.96029991193115	-2.38109093016807e-14	5.36253304090357	4.63746695909643	-4.96448914480668e-231	33062.0701353961	-3.12983096993541e-232	33062.0701357052	5.68174949032368	3306.20701345392	0.56817494901233
"631"	630	0.0247048051034199	89.891461659863	8.12353362340111	1.96029991163263	-2.35511673641802e-14	5.35717318823565	4.64282681176435	5.8406430070072e-231	33062.0501598515	3.68207778841097e-232	33062.0501601607	5.68174955895153	3306.20501589947	0.568174955875115
"632"	631	0.0247048200147389	89.8914172860016	8.12357798264936	1.96029991133442	-2.36775758957405e-14	5.35181869274137	4.64818130725863	-8.67030299524702e-232	33062.030204276	-5.46580000699091e-233	33062.0302045852	5.68174962751083	3306.20302034192	0.568174962731045
"633"	632	0.0247048349111694	89.891372956492	8.12362229756054	1.9602999110365	-2.41968567828684e-14	5.34646954906622	4.65353045093378	-5.90160169403691e-232	33062.0102686497	-3.72055048719127e-233	33062.0102689588	5.68174969600167	3306.20102677928	0.568174969580129
"634"	633	0.0247048497927262	89.8913286712896	8.12366656817895	1.96029991073887	-2.37427408811903e-14	5.34112575186108	4.65887424813892	2.79596875206367e-232	33061.9903529525	1.76264975516145e-233	33061.9903532616	5.68174976442413	3306.19903520956	0.568174976422375
"635"	634	0.0247048646594241	89.8912844303503	8.12371079454887	1.96029991044155	-2.31342523506779e-14	5.33578729578212	4.66421270421788	8.06599736555911e-234	33061.9704571645	5.08544664768859e-235	33061.9704574736	5.68174983277824	3306.19704563076	0.568174983257786
"636"	635	0.0247048795112781	89.8912402336299	8.12375497671452	1.96029991014452	-2.34004931499103e-14	5.33045417549091	4.66954582450909	-4.15087688950717e-233	33061.9505812659	-2.61682493999536e-234	33061.950581575	5.68174990106409	3306.1950580409	0.568174990086371
"637"	636	0.0247048943483028	89.891196081084	8.1237991147201	1.96029990984778	-2.3517765787183e-14	5.32512638565432	4.67487361434568	9.96789414289877e-234	33061.9307252367	6.28399124056578e-235	33061.9307255459	5.68174996928176	3306.19307243799	0.568174996908138
"638"	637	0.0247049091705131	89.8911519726686	8.12384320860972	1.96029990955135	-2.29443557240181e-14	5.31980392094456	4.68019607905544	3.17412478672395e-234	33061.9108890572	2.00105312530176e-235	33061.9108893663	5.68175003743128	3306.19108882003	0.568175003723091
"639"	638	0.0247049239779238	89.8911079083395	8.1238872584275	1.9602999092552	-2.25726085771036e-14	5.31448677603916	4.68551322396084	-2.25113562139059e-234	33061.8910727073	-1.41916986975545e-235	33061.8910730165	5.68175010551276	3306.18910718505	0.568175010531238
"640"	639	0.0247049387705497	89.8910638880528	8.12393126421747	1.96029990895936	-2.23179407715609e-14	5.30917494562098	4.69082505437902	1.55948566993725e-235	33061.8712761674	9.83119185012205e-237	33061.8712764765	5.68175017352624	3306.18712753105	0.568175017332586
"641"	640	0.0247049535484053	89.8910199117643	8.12397522602365	1.96029990866381	-2.2193514035482e-14	5.30386842437819	4.69613157562181	2.75040790630742e-235	33061.8514994176	1.73392742896959e-236	33061.8514997267	5.68175024147181	3306.18514985607	0.568175024127143
"642"	641	0.0247049683115056	89.8909759794301	8.12401914389	1.96029990836855	-2.25537162632845e-14	5.29856720700427	4.70143279299573	-9.55708171459424e-236	33061.8317424381	-6.02498938272231e-237	33061.8317427472	5.68175030934951	3306.18317415812	0.568175030914913
"643"	642	0.0247049830598653	89.8909320910063	8.12406301786042	1.96029990807359	-2.23318695858389e-14	5.29327128819799	4.70672871180201	-1.31194233560517e-236	33061.8120052092	-8.27095042622411e-238	33061.8120055183	5.68175037715944	3306.18120043523	0.568175037695905
"644"	643	0.0247049977934989	89.8908882464489	8.12410684797881	1.96029990777893	-2.192784984501e-14	5.28798066266345	4.71201933733655	1.69637817589286e-236	33061.792287711	1.06943743745029e-237	33061.7922880202	5.68175044490164	3306.17922868542	0.568175044470126
"645"	644	0.0247050125124213	89.8908444457142	8.12415063428899	1.96029990748456	-2.18807448621038e-14	5.28269532511	4.71730467489	-2.69687012047163e-237	33061.772589924	-1.70014459549488e-238	33061.7725902331	5.6817505125762	3306.17725890671	0.568175051237582
"646"	645	0.024705027216647	89.8908006887583	8.12419437683474	1.96029990719048	-2.16152708421495e-14	5.27741527025233	4.72258472974767	-1.66549154101187e-237	33061.7529118283	-1.04997350226917e-238	33061.7529121374	5.68175058018317	3306.17529109714	0.568175057998279
"647"	646	0.0247050419061908	89.8907569755375	8.1242380756598	1.96029990689669	-2.17726612175685e-14	5.27214049281036	4.72785950718964	8.25863045426933e-238	33061.7332534043	5.20641489067295e-239	33061.7332537134	5.68175064772263	3306.17332525474	0.568175064752225
"648"	647	0.0247050565810673	89.890713306008	8.12428173080789	1.9602999066032	-2.21469727275052e-14	5.26687098750932	4.73312901249068	1.31779309708366e-239	33061.7136146323	8.30964971172422e-241	33061.7136149414	5.68175071519462	3306.17136137754	0.568175071499424
"649"	648	0.0247050712412911	89.8906696801262	8.12432534232264	1.96029990631001	-2.24314549233823e-14	5.26160674907972	4.73839325092028	-1.19810029631196e-238	33061.6939954927	-7.55312834108933e-240	33061.6939958018	5.68175078259925	3306.16939946358	0.568175078239887
"650"	649	0.0247050858868769	89.8906260978485	8.12436891024768	1.9602999060171	-2.27834087866435e-14	5.25634777225729	4.74365222774271	3.02595184434629e-239	33061.6743959658	1.90760532618955e-240	33061.6743962749	5.68175084993655	3306.16743951089	0.568175084973618
"651"	650	0.0247051005178392	89.8905825591313	8.12441243462656	1.96029990572449	-2.27448245699794e-14	5.25109405178308	4.74890594821692	8.75899779881937e-240	33061.654816032	5.52198654133868e-241	33061.6548163411	5.68175091720662	3306.16548151751	0.568175091700624
"652"	651	0.0247051151341926	89.890539063931	8.12445591550282	1.96029990543217	-2.26774042014395e-14	5.24584558240336	4.75415441759664	-6.61000545131401e-240	33061.6352556717	-4.16709177012441e-241	33061.6352559809	5.68175098440949	3306.16352548149	0.568175098420911
